Record_ID,Analysis_Date,Drug_Name,Brand_Name,Therapeutic_Class,NDC_Code,Insurance_Plan_Name,Plan_ID,Contract_Year,Current_Formulary_Tier,Previous_Formulary_Tier,Formulary_Change_Date,Days_Since_Formulary_Change,Tier_Change_Direction,Access_Barriers,Prior_Authorization_Required,Step_Therapy_Required,Quantity_Limit_Monthly,Current_Monthly_Prescriptions,Previous_Monthly_Prescriptions,Utilization_Change_Percent,Utilization_Trend,Current_Patient_Copay,Previous_Patient_Copay,Copay_Change_Amount,Plan_Cost_Per_Prescription,Total_Cost_Per_Prescription,Cost_Per_Member_Per_Month,Prior_Auth_Approval_Rate,Average_Prior_Auth_Days,Prescription_Abandonment_Rate,Switch_to_Alternative_Rate,Generic_Substitution_Rate,Adherence_Rate_Post_Change,Member_Appeals_This_Month,Appeals_Approved,Exception_Requests,Exceptions_Granted,Member_Satisfaction_Score,Market_Share_Percent,Competing_Drugs_Same_Class,Price_Relative_to_Competitors,Geographic_Region,State_Code,Urban_Rural_Classification,Primary_Age_Group,Month_Year,Quarter,Fiscal_Year,Formulary_Risk_Score,Access_Disruption_Probability,Cost_Trend_Projection
FIA000993,2022-10-07,Sertraline,Zoloft,Antidepressants,18430-308-75,VA Plan,PLAN_9059,2022,Specialty Tier,Non-Formulary,2021-12-30,281,Improved,None,No,No,,328,331,-0.6,Stable,127.47,741.99,-614.52,144.83,272.3,89.31,0.0,0,0.295,0.372,0.695,0.944,10,7,16,7,2.2,13.0,4,Similar,West,OH,Rural,51-65,2022-10,Q4_2022,2022,7.1,0.449,Stable
FIA001784,2022-10-10,Sertraline,Zoloft,Antidepressants,59970-882-62,Medicare Part D Plan A,PLAN_7117,2022,Tier 1,Tier 3,2022-08-21,50,Improved,None,No,No,,1078,907,18.9,Increased,5.86,91.38,-85.52,97.86,103.72,111.81,0.0,0,0.012,0.245,0.231,0.574,5,10,8,6,3.7,33.8,6,Lower,Midwest,NC,Rural,75+,2022-10,Q4_2022,2022,3.2,0.155,Stable
FIA002396,2022-10-19,Sertraline,Zoloft,Antidepressants,79673-680-26,Commercial Plan Beta,PLAN_3374,2022,Tier 2,Specialty Tier,2022-07-15,96,Improved,Quantity Limit,No,No,,254,167,52.2,Increased,47.4,270.17,-222.77,50.45,97.85,24.85,0.0,0,0.011,0.363,0.278,0.553,14,5,6,1,2.3,14.4,5,Lower,Midwest,IL,Suburban,18-35,2022-10,Q4_2022,2022,8.6,0.275,Decreasing
FIA002307,2022-10-30,Sertraline,Zoloft,Antidepressants,42590-223-90,Tricare Standard,PLAN_7287,2022,Tier 2,Tier 1,2022-04-02,211,Worsened,None,No,No,,307,306,0.4,Stable,24.99,15.24,9.75,153.11,178.1,54.68,0.0,0,0.064,0.13,0.754,0.847,10,4,1,0,4.4,32.0,8,Lower,Northeast,FL,Rural,66-75,2022-10,Q4_2022,2022,7.9,0.559,Decreasing
FIA000715,2022-11-12,Sertraline,Zoloft,Antidepressants,64833-301-90,Commercial Plan Beta,PLAN_6308,2022,Tier 2,Specialty Tier,2022-02-03,282,Improved,None,No,No,,267,205,30.2,Increased,47.71,130.15,-82.44,176.78,224.49,59.94,0.0,0,0.055,0.145,0.858,0.558,10,8,13,7,4.0,5.8,8,Lower,Southwest,NC,Urban,51-65,2022-11,Q4_2022,2022,6.1,0.59,Increasing
FIA000063,2022-11-14,Sertraline,Zoloft,Antidepressants,68515-712-96,Medicare Part D Plan A,PLAN_5009,2022,Tier 2,Tier 1,2022-09-29,46,Worsened,None,No,No,,961,884,8.7,Increased,44.28,11.29,32.99,130.97,175.25,168.42,0.0,0,0.015,0.309,0.482,0.529,6,0,4,9,2.7,32.5,6,Similar,West,MI,Rural,51-65,2022-11,Q4_2022,2022,3.1,0.876,Decreasing
FIA001060,2022-11-15,Sertraline,Zoloft,Antidepressants,51073-975-86,Medicaid Plan X,PLAN_2073,2022,Tier 2,Tier 2,2022-04-03,226,No Change,None,No,No,,597,651,-8.2,Decreased,23.85,27.22,-3.37,114.07,137.92,82.34,0.0,0,0.014,0.285,0.826,0.434,9,8,9,6,4.3,15.4,5,Similar,Midwest,CA,Rural,75+,2022-11,Q4_2022,2022,2.9,0.867,Increasing
FIA002571,2022-12-21,Sertraline,Zoloft,Antidepressants,86001-463-88,Tricare Standard,PLAN_2530,2022,Specialty Tier,Tier 1,2022-05-27,208,Worsened,Quantity Limit,No,No,,142,222,-35.9,Decreased,230.86,9.89,220.97,78.29,309.15,43.9,0.0,0,0.267,0.268,0.864,0.625,0,2,3,7,3.6,21.3,8,Lower,Northeast,NC,Urban,75+,2022-12,Q4_2022,2022,3.8,0.624,Stable
FIA000434,2022-12-27,Sertraline,Zoloft,Antidepressants,33426-646-25,Tricare Standard,PLAN_7044,2022,Non-Formulary,Specialty Tier,2022-04-25,246,Worsened,Non-Formulary Status,No,No,,1012,927,9.2,Increased,736.95,147.25,589.7,168.94,905.89,916.76,0.0,0,0.075,0.303,0.307,0.913,7,0,10,5,4.3,20.4,2,Higher,West,CA,Suburban,36-50,2022-12,Q4_2022,2022,2.5,0.469,Increasing
FIA000341,2023-01-01,Sertraline,Zoloft,Antidepressants,90725-784-70,Commercial Plan Beta,PLAN_3754,2023,Non-Formulary,Tier 1,2022-09-29,94,Worsened,Non-Formulary Status,No,No,,537,884,-39.1,Decreased,678.13,13.81,664.32,132.81,810.94,435.47,0.0,0,0.263,0.051,0.362,0.519,4,2,5,15,4.6,14.7,2,Lower,West,GA,Suburban,66-75,2023-01,Q1_2023,2022,3.9,0.5,Increasing
FIA000590,2023-01-02,Sertraline,Zoloft,Antidepressants,49992-782-79,Commercial Plan Beta,PLAN_8761,2023,Non-Formulary,Tier 3,2022-06-03,213,Worsened,Non-Formulary Status; Quantity Limit,No,No,60.0,101,100,1.1,Stable,512.05,88.51,423.54,86.08,598.13,60.41,0.0,0,0.251,0.342,0.72,0.458,11,6,7,0,2.4,33.8,8,Similar,Northeast,CA,Urban,36-50,2023-01,Q1_2023,2022,1.4,0.345,Stable
FIA002224,2023-01-05,Sertraline,Zoloft,Antidepressants,24963-305-73,Tricare Standard,PLAN_8869,2023,Tier 1,Tier 3,2022-12-01,35,Improved,None,No,No,,308,199,54.9,Increased,16.24,60.44,-44.2,134.88,151.12,46.54,0.0,0,0.057,0.345,0.352,0.608,0,4,14,0,2.8,32.8,2,Higher,West,OH,Suburban,51-65,2023-01,Q1_2023,2022,5.4,0.531,Increasing
FIA000274,2023-01-14,Sertraline,Zoloft,Antidepressants,58705-343-93,Medicaid Plan X,PLAN_4441,2023,Specialty Tier,Tier 3,2022-06-27,201,Worsened,Step Therapy,No,Yes,,117,113,3.7,Stable,160.87,54.84,106.03,119.91,280.78,32.85,0.0,0,0.245,0.255,0.261,0.459,3,0,18,6,2.6,18.4,2,Lower,West,MI,Suburban,51-65,2023-01,Q1_2023,2022,7.5,0.99,Increasing
FIA001417,2023-01-22,Sertraline,Zoloft,Antidepressants,60631-176-73,Medicare Part D Plan A,PLAN_1038,2023,Tier 1,Non-Formulary,2022-06-28,208,Improved,None,No,No,,439,380,15.6,Increased,15.37,270.56,-255.19,47.17,62.54,27.46,0.0,0,0.015,0.063,0.393,0.851,9,10,3,4,4.0,25.0,6,Lower,Northeast,MI,Suburban,51-65,2023-01,Q1_2023,2022,2.5,0.327,Increasing
FIA001891,2023-02-04,Sertraline,Zoloft,Antidepressants,35518-935-47,Commercial Plan Beta,PLAN_2461,2023,Tier 1,Non-Formulary,2022-05-17,263,Improved,None,No,No,,1056,908,16.3,Increased,5.81,402.78,-396.97,63.91,69.72,73.62,0.0,0,0.057,0.394,0.529,0.474,15,4,19,13,4.1,7.9,6,Similar,Southeast,PA,Urban,36-50,2023-02,Q1_2023,2022,4.5,0.124,Decreasing
FIA001514,2023-02-18,Sertraline,Zoloft,Antidepressants,51327-411-42,Commercial Plan Alpha,PLAN_2882,2023,Specialty Tier,Tier 1,2022-05-22,272,Worsened,None,No,No,,465,965,-51.7,Decreased,162.23,13.89,148.34,102.74,264.97,123.21,0.0,0,0.236,0.23,0.822,0.947,6,9,17,5,2.3,8.8,4,Similar,West,NC,Suburban,66-75,2023-02,Q1_2023,2022,3.5,0.04,Stable
FIA000379,2023-02-19,Sertraline,Zoloft,Antidepressants,10046-176-42,Medicaid Plan X,PLAN_4420,2023,Tier 1,Specialty Tier,2022-08-22,181,Improved,None,No,No,,824,531,55.2,Increased,10.85,204.35,-193.5,189.48,200.33,165.07,0.0,0,0.02,0.373,0.629,0.928,1,6,4,4,3.4,9.8,8,Lower,Southwest,FL,Rural,66-75,2023-02,Q1_2023,2022,4.5,0.193,Stable
FIA001085,2023-02-21,Sertraline,Zoloft,Antidepressants,20623-746-80,Medicaid Plan X,PLAN_3943,2023,Tier 3,Tier 2,2022-12-10,73,Worsened,Step Therapy,No,Yes,,131,371,-64.5,Decreased,53.87,34.02,19.85,58.34,112.21,14.7,0.0,0,0.055,0.35,0.738,0.608,3,5,2,5,3.9,8.7,5,Similar,Southwest,MI,Urban,51-65,2023-02,Q1_2023,2022,6.9,0.288,Decreasing
FIA000941,2023-02-23,Sertraline,Zoloft,Antidepressants,98727-788-76,Commercial Plan Beta,PLAN_4460,2023,Tier 2,Non-Formulary,2022-04-15,314,Improved,None,No,No,,172,138,24.9,Increased,26.4,681.67,-655.27,109.69,136.09,23.41,0.0,0,0.074,0.078,0.461,0.531,3,9,16,11,4.3,29.7,5,Similar,Midwest,TX,Rural,18-35,2023-02,Q1_2023,2022,2.1,0.012,Stable
FIA001804,2023-02-25,Sertraline,Zoloft,Antidepressants,68159-198-10,Tricare Standard,PLAN_5480,2023,Tier 3,Tier 1,2022-10-29,119,Worsened,Prior Authorization; Step Therapy,Yes,Yes,,199,618,-67.7,Decreased,68.65,13.35,55.3,168.66,237.31,47.22,0.362,9,0.021,0.164,0.256,0.731,13,4,12,0,3.7,18.5,3,Similar,Midwest,GA,Suburban,66-75,2023-02,Q1_2023,2022,4.0,0.946,Decreasing
FIA000076,2023-02-26,Sertraline,Zoloft,Antidepressants,79168-754-50,VA Plan,PLAN_7431,2023,Tier 1,Non-Formulary,2022-12-06,82,Improved,None,No,No,,614,474,29.7,Increased,16.99,522.13,-505.14,176.65,193.64,118.89,0.0,0,0.028,0.255,0.444,0.865,5,10,9,2,4.0,14.4,3,Similar,Northeast,FL,Suburban,36-50,2023-02,Q1_2023,2022,5.6,0.418,Increasing
FIA001473,2023-03-06,Sertraline,Zoloft,Antidepressants,39224-351-54,Medicare Part D Plan B,PLAN_4811,2023,Tier 1,Tier 2,2023-01-05,60,Improved,None,No,No,,592,584,1.5,Stable,17.59,42.17,-24.58,114.66,132.25,78.29,0.0,0,0.055,0.193,0.314,0.489,2,10,10,4,3.8,32.8,5,Higher,Southwest,NC,Suburban,51-65,2023-03,Q1_2023,2022,4.6,0.081,Stable
FIA002491,2023-03-08,Sertraline,Zoloft,Antidepressants,90155-204-37,Tricare Standard,PLAN_7398,2023,Tier 2,Tier 1,2022-03-22,351,Worsened,None,No,No,,162,166,-2.1,Stable,32.28,17.95,14.33,119.13,151.41,24.53,0.0,0,0.026,0.236,0.537,0.739,15,2,8,6,4.5,8.8,7,Higher,Southeast,OH,Rural,66-75,2023-03,Q1_2023,2022,9.2,0.127,Decreasing
FIA002720,2023-03-11,Sertraline,Zoloft,Antidepressants,58258-931-37,Commercial Plan Beta,PLAN_6407,2023,Tier 1,Tier 1,2022-04-12,333,No Change,None,No,No,,576,638,-9.7,Decreased,9.58,11.81,-2.23,107.64,117.22,67.52,0.0,0,0.031,0.286,0.45,0.65,13,0,13,14,4.7,5.8,6,Lower,Northeast,FL,Suburban,66-75,2023-03,Q1_2023,2022,9.4,0.655,Increasing
FIA002282,2023-03-18,Sertraline,Zoloft,Antidepressants,10374-274-82,Tricare Standard,PLAN_5741,2023,Tier 2,Tier 3,2022-09-16,183,Improved,None,No,No,,1207,878,37.5,Increased,39.63,99.15,-59.52,56.02,95.65,115.45,0.0,0,0.026,0.321,0.217,0.577,13,10,17,14,4.0,10.9,3,Similar,Southeast,CA,Urban,75+,2023-03,Q1_2023,2022,6.0,0.454,Increasing
FIA000964,2023-04-09,Sertraline,Zoloft,Antidepressants,17036-827-26,Medicare Part D Plan B,PLAN_7002,2023,Tier 3,Non-Formulary,2022-05-07,337,Improved,Prior Authorization; Step Therapy,Yes,Yes,,681,655,4.0,Stable,74.82,643.34,-568.52,117.0,191.82,130.63,0.146,10,0.075,0.257,0.549,0.54,14,6,7,4,3.5,13.7,8,Lower,Southeast,NY,Urban,36-50,2023-04,Q2_2023,2022,2.5,0.229,Decreasing
FIA000687,2023-04-12,Sertraline,Zoloft,Antidepressants,79606-820-48,Tricare Standard,PLAN_5918,2023,Tier 1,Tier 1,2023-02-04,67,No Change,None,No,No,,893,859,4.0,Stable,7.74,11.76,-4.02,130.57,138.31,123.51,0.0,0,0.024,0.11,0.823,0.75,10,6,14,15,2.2,20.4,6,Higher,Southeast,FL,Urban,66-75,2023-04,Q2_2023,2022,5.7,0.546,Stable
FIA002597,2023-04-13,Sertraline,Zoloft,Antidepressants,10644-198-76,Commercial Plan Beta,PLAN_6890,2023,Specialty Tier,Tier 1,2022-10-25,170,Worsened,None,No,No,,528,774,-31.7,Decreased,231.67,15.83,215.84,169.84,401.51,212.0,0.0,0,0.095,0.327,0.875,0.708,3,7,0,15,2.2,12.8,2,Similar,Midwest,NC,Urban,51-65,2023-04,Q2_2023,2022,4.6,0.565,Stable
FIA000810,2023-04-23,Sertraline,Zoloft,Antidepressants,26527-773-60,Tricare Standard,PLAN_1128,2023,Specialty Tier,Tier 2,2022-06-10,317,Worsened,None,No,No,,62,195,-67.9,Decreased,147.87,30.75,117.12,153.88,301.75,18.71,0.0,0,0.191,0.333,0.379,0.681,12,10,16,13,4.5,15.0,7,Higher,Southeast,MI,Urban,51-65,2023-04,Q2_2023,2022,8.0,0.939,Decreasing
FIA002865,2023-04-26,Sertraline,Zoloft,Antidepressants,55429-128-49,Commercial Plan Beta,PLAN_9107,2023,Tier 1,Tier 2,2022-05-14,347,Improved,None,No,No,,494,495,-0.1,Stable,17.76,31.78,-14.02,169.28,187.04,92.4,0.0,0,0.042,0.356,0.733,0.557,2,9,14,11,2.8,11.7,5,Lower,West,CA,Urban,75+,2023-04,Q2_2023,2022,5.4,0.82,Decreasing
FIA002389,2023-04-29,Sertraline,Zoloft,Antidepressants,85216-322-16,Medicaid Plan X,PLAN_7028,2023,Tier 1,Specialty Tier,2022-12-26,124,Improved,None,No,No,,681,537,27.0,Increased,10.6,122.24,-111.64,106.64,117.24,79.84,0.0,0,0.059,0.3,0.685,0.932,8,1,4,13,2.1,24.8,3,Similar,Southwest,MI,Urban,51-65,2023-04,Q2_2023,2022,3.3,0.319,Increasing
FIA000819,2023-05-09,Sertraline,Zoloft,Antidepressants,94338-358-69,Tricare Standard,PLAN_4747,2023,Tier 1,Tier 3,2022-12-23,137,Improved,None,No,No,,362,227,59.7,Increased,10.4,73.19,-62.79,191.46,201.86,73.07,0.0,0,0.018,0.318,0.63,0.545,2,10,8,15,2.4,15.6,4,Similar,West,IL,Suburban,51-65,2023-05,Q2_2023,2022,1.9,0.343,Decreasing
FIA001595,2023-05-11,Sertraline,Zoloft,Antidepressants,52760-210-21,Tricare Standard,PLAN_8873,2023,Specialty Tier,Non-Formulary,2023-02-05,95,Improved,None,No,No,,732,672,9.1,Increased,269.49,570.15,-300.66,180.43,449.92,329.34,0.0,0,0.173,0.236,0.368,0.947,2,4,9,15,4.0,18.2,5,Similar,Southeast,MI,Suburban,18-35,2023-05,Q2_2023,2022,9.6,0.998,Increasing
FIA002889,2023-05-13,Sertraline,Zoloft,Antidepressants,73268-315-54,Commercial Plan Alpha,PLAN_1245,2023,Tier 1,Tier 3,2022-10-03,222,Improved,Quantity Limit,No,No,,889,770,15.5,Increased,18.17,53.57,-35.4,58.84,77.01,68.46,0.0,0,0.031,0.129,0.405,0.811,12,9,9,12,2.9,22.0,4,Similar,Northeast,CA,Suburban,18-35,2023-05,Q2_2023,2022,2.0,0.452,Decreasing
FIA001452,2023-06-01,Sertraline,Zoloft,Antidepressants,14324-416-12,Medicaid Plan Y,PLAN_3603,2023,Tier 1,Non-Formulary,2022-10-09,235,Improved,None,No,No,,651,418,55.9,Increased,11.94,433.63,-421.69,114.09,126.03,82.05,0.0,0,0.077,0.311,0.684,0.75,14,0,6,11,2.8,18.9,5,Lower,Northeast,GA,Rural,66-75,2023-06,Q2_2023,2022,6.1,0.608,Stable
FIA002040,2023-06-01,Sertraline,Zoloft,Antidepressants,39243-997-16,Commercial Plan Beta,PLAN_3373,2023,Non-Formulary,Non-Formulary,2022-11-05,208,No Change,Non-Formulary Status,No,No,,416,442,-5.8,Decreased,671.37,781.44,-110.07,172.33,843.7,350.98,0.0,0,0.266,0.308,0.844,0.895,3,6,3,14,3.3,15.7,2,Higher,Southwest,NY,Rural,18-35,2023-06,Q2_2023,2022,6.8,0.148,Decreasing
FIA002912,2023-06-05,Sertraline,Zoloft,Antidepressants,62791-474-54,VA Plan,PLAN_3980,2023,Tier 3,Tier 2,2022-08-28,281,Worsened,Step Therapy,No,Yes,,57,162,-64.7,Decreased,69.75,43.57,26.18,31.0,100.75,5.74,0.0,0,0.027,0.082,0.466,0.504,2,6,9,0,2.7,31.6,8,Similar,West,GA,Rural,36-50,2023-06,Q2_2023,2022,4.1,0.026,Increasing
FIA000903,2023-06-08,Sertraline,Zoloft,Antidepressants,22736-219-21,Medicare Part D Plan A,PLAN_9488,2023,Tier 3,Tier 1,2022-07-24,319,Worsened,None,No,No,,222,314,-29.1,Decreased,80.86,13.37,67.49,130.5,211.36,46.92,0.0,0,0.041,0.18,0.685,0.439,8,6,13,10,3.8,29.6,2,Lower,Midwest,MI,Suburban,18-35,2023-06,Q2_2023,2022,5.5,0.21,Decreasing
FIA000525,2023-06-20,Sertraline,Zoloft,Antidepressants,94120-802-93,Medicaid Plan Y,PLAN_4947,2023,Specialty Tier,Tier 1,2022-08-22,302,Worsened,None,No,No,,214,470,-54.4,Decreased,142.05,13.03,129.02,48.22,190.27,40.72,0.0,0,0.246,0.275,0.286,0.695,8,8,12,13,5.0,20.8,8,Lower,West,CA,Suburban,51-65,2023-06,Q2_2023,2022,5.3,0.703,Stable
FIA002373,2023-06-24,Sertraline,Zoloft,Antidepressants,83061-395-81,Commercial Plan Alpha,PLAN_9129,2023,Tier 2,Specialty Tier,2022-11-10,226,Improved,None,No,No,,1009,665,51.8,Increased,47.29,129.15,-81.86,132.7,179.99,181.61,0.0,0,0.036,0.172,0.471,0.603,15,6,20,8,4.9,34.0,2,Lower,West,GA,Urban,18-35,2023-06,Q2_2023,2022,4.8,0.22,Decreasing
FIA000294,2023-06-26,Sertraline,Zoloft,Antidepressants,84997-540-40,VA Plan,PLAN_4156,2023,Specialty Tier,Tier 2,2023-05-25,32,Worsened,Prior Authorization; Step Therapy,Yes,Yes,,90,115,-21.3,Decreased,280.04,32.44,247.6,58.97,339.01,30.51,0.471,10,0.129,0.276,0.78,0.841,13,2,20,12,4.9,10.2,4,Higher,Southeast,OH,Urban,18-35,2023-06,Q2_2023,2022,7.4,0.126,Increasing
FIA001265,2023-06-28,Sertraline,Zoloft,Antidepressants,89999-764-47,Commercial Plan Beta,PLAN_6286,2023,Tier 1,Specialty Tier,2023-05-16,43,Improved,None,No,No,,1404,973,44.4,Increased,12.71,104.02,-91.31,130.46,143.17,201.01,0.0,0,0.061,0.377,0.578,0.831,8,5,19,0,4.2,11.3,7,Higher,Northeast,FL,Rural,36-50,2023-06,Q2_2023,2022,1.7,0.101,Increasing
FIA000414,2023-07-31,Sertraline,Zoloft,Antidepressants,95257-392-67,Medicare Part D Plan A,PLAN_8299,2023,Non-Formulary,Tier 3,2022-10-13,291,Worsened,Non-Formulary Status,No,No,,890,872,2.2,Stable,433.05,91.74,341.31,96.75,529.8,471.52,0.0,0,0.274,0.261,0.656,0.681,12,3,5,3,2.1,29.1,7,Lower,Southeast,MI,Rural,51-65,2023-07,Q3_2023,2022,8.5,0.674,Decreasing
FIA002110,2023-08-13,Sertraline,Zoloft,Antidepressants,24437-964-64,VA Plan,PLAN_5648,2023,Tier 3,Tier 1,2023-05-07,98,Worsened,None,No,No,,242,593,-59.1,Decreased,75.13,7.57,67.56,122.52,197.65,47.83,0.0,0,0.047,0.334,0.618,0.489,8,8,7,4,2.9,23.0,5,Similar,West,IL,Rural,18-35,2023-08,Q3_2023,2022,7.8,0.974,Increasing
FIA001066,2023-08-16,Sertraline,Zoloft,Antidepressants,18527-442-47,VA Plan,PLAN_4288,2023,Specialty Tier,Tier 2,2023-03-27,142,Worsened,Prior Authorization; Step Therapy,Yes,Yes,,303,487,-37.7,Decreased,136.76,28.61,108.15,169.79,306.55,92.88,0.532,6,0.121,0.092,0.419,0.512,2,8,11,3,4.4,30.3,5,Similar,West,OH,Suburban,75+,2023-08,Q3_2023,2022,4.2,0.58,Stable
FIA002280,2023-08-19,Sertraline,Zoloft,Antidepressants,42344-190-32,Medicaid Plan Y,PLAN_2915,2023,Tier 2,Tier 1,2022-11-30,262,Worsened,None,No,No,,365,336,8.8,Increased,21.13,12.34,8.79,152.42,173.55,63.35,0.0,0,0.053,0.081,0.718,0.804,0,5,8,4,2.6,7.3,2,Higher,Southeast,OH,Urban,51-65,2023-08,Q3_2023,2022,8.0,0.271,Decreasing
FIA000896,2023-08-20,Sertraline,Zoloft,Antidepressants,65913-950-43,Tricare Standard,PLAN_3549,2023,Specialty Tier,Specialty Tier,2023-01-15,217,No Change,Step Therapy,No,Yes,,923,858,7.6,Increased,200.65,164.81,35.84,33.31,233.96,215.95,0.0,0,0.223,0.293,0.38,0.849,10,2,11,14,2.7,21.5,7,Similar,Southwest,GA,Rural,75+,2023-08,Q3_2023,2022,3.3,0.442,Decreasing
FIA001987,2023-08-27,Sertraline,Zoloft,Antidepressants,20136-340-72,Commercial Plan Alpha,PLAN_5324,2023,Specialty Tier,Non-Formulary,2023-05-02,117,Improved,Step Therapy,No,Yes,,621,602,3.3,Stable,108.17,265.45,-157.28,144.58,252.75,156.96,0.0,0,0.232,0.111,0.727,0.922,13,5,7,10,2.5,24.7,7,Lower,Midwest,GA,Urban,66-75,2023-08,Q3_2023,2022,8.2,0.455,Decreasing
FIA000192,2023-09-09,Sertraline,Zoloft,Antidepressants,38557-258-74,Commercial Plan Beta,PLAN_4087,2023,Tier 3,Tier 1,2022-11-10,303,Worsened,Step Therapy,No,Yes,,82,113,-26.8,Decreased,79.0,17.35,61.65,57.71,136.71,11.21,0.0,0,0.074,0.328,0.591,0.779,3,6,14,2,2.3,8.9,2,Similar,Midwest,PA,Rural,51-65,2023-09,Q3_2023,2022,2.3,0.442,Decreasing
FIA000301,2023-09-09,Sertraline,Zoloft,Antidepressants,59008-732-23,Medicare Part D Plan A,PLAN_4670,2023,Tier 3,Tier 3,2023-01-18,234,No Change,Step Therapy,No,Yes,,618,605,2.2,Stable,53.99,88.73,-34.74,184.78,238.77,147.56,0.0,0,0.055,0.067,0.207,0.458,10,6,7,5,2.3,26.7,8,Similar,West,CA,Rural,18-35,2023-09,Q3_2023,2022,3.3,0.785,Increasing
FIA000991,2023-09-21,Sertraline,Zoloft,Antidepressants,41407-552-86,Medicaid Plan Y,PLAN_9491,2023,Tier 1,Tier 3,2022-12-28,267,Improved,None,No,No,,1195,800,49.4,Increased,14.72,59.71,-44.99,103.8,118.52,141.63,0.0,0,0.052,0.083,0.685,0.661,9,4,19,5,2.9,20.8,7,Lower,Midwest,PA,Suburban,75+,2023-09,Q3_2023,2022,3.0,0.793,Decreasing
FIA000161,2023-09-23,Sertraline,Zoloft,Antidepressants,98142-590-70,Medicare Part D Plan A,PLAN_3224,2023,Non-Formulary,Non-Formulary,2023-03-12,195,No Change,Non-Formulary Status; Quantity Limit,No,No,90.0,427,441,-3.2,Stable,660.22,268.3,391.92,171.75,831.97,355.25,0.0,0,0.099,0.104,0.522,0.876,10,7,13,1,4.5,14.0,7,Higher,Midwest,NC,Rural,18-35,2023-09,Q3_2023,2022,2.9,0.685,Stable
FIA001218,2023-10-07,Sertraline,Zoloft,Antidepressants,83921-905-32,Medicare Part D Plan A,PLAN_2917,2023,Tier 1,Tier 3,2023-07-26,73,Improved,None,No,No,,1169,807,45.0,Increased,19.61,96.06,-76.45,77.7,97.31,113.76,0.0,0,0.066,0.305,0.652,0.839,7,0,0,2,2.7,12.7,7,Lower,Midwest,CA,Suburban,75+,2023-10,Q4_2023,2023,1.5,0.63,Increasing
FIA001547,2023-10-10,Sertraline,Zoloft,Antidepressants,65826-965-21,Tricare Standard,PLAN_1785,2023,Tier 3,Tier 3,2023-08-02,69,No Change,Prior Authorization,Yes,No,,219,229,-4.2,Stable,79.25,97.46,-18.21,41.33,120.58,26.41,0.256,7,0.028,0.138,0.837,0.567,10,3,7,15,4.1,15.5,3,Lower,Northeast,IL,Suburban,75+,2023-10,Q4_2023,2023,1.9,0.435,Decreasing
FIA000240,2023-10-12,Sertraline,Zoloft,Antidepressants,39850-200-25,Medicare Part D Plan B,PLAN_6902,2023,Specialty Tier,Tier 1,2023-06-13,121,Worsened,Step Therapy,No,Yes,,109,177,-38.0,Decreased,188.34,8.98,179.36,163.6,351.94,38.36,0.0,0,0.211,0.063,0.34,0.508,10,4,9,8,2.6,23.1,3,Higher,West,PA,Urban,51-65,2023-10,Q4_2023,2023,3.5,0.347,Stable
FIA000965,2023-10-21,Sertraline,Zoloft,Antidepressants,78860-323-60,Tricare Standard,PLAN_6073,2023,Non-Formulary,Tier 1,2023-02-09,254,Worsened,Non-Formulary Status,No,No,,594,802,-25.9,Decreased,208.27,11.76,196.51,155.43,363.7,216.04,0.0,0,0.285,0.211,0.706,0.673,0,7,0,7,3.2,17.3,8,Similar,Southwest,CA,Urban,66-75,2023-10,Q4_2023,2023,4.4,0.717,Increasing
FIA002178,2023-10-24,Sertraline,Zoloft,Antidepressants,25405-983-49,Commercial Plan Alpha,PLAN_6228,2023,Specialty Tier,Non-Formulary,2023-01-05,292,Improved,Prior Authorization,Yes,No,,888,912,-2.6,Stable,215.48,678.47,-462.99,182.26,397.74,353.19,0.281,9,0.289,0.057,0.721,0.48,3,2,0,6,5.0,28.4,7,Lower,Southwest,CA,Urban,18-35,2023-10,Q4_2023,2023,3.7,0.187,Increasing
FIA002348,2023-10-27,Sertraline,Zoloft,Antidepressants,30917-475-47,Commercial Plan Beta,PLAN_6782,2023,Tier 1,Non-Formulary,2022-12-13,318,Improved,None,No,No,,1163,801,45.3,Increased,7.54,570.48,-562.94,131.45,138.99,161.65,0.0,0,0.038,0.146,0.46,0.733,10,7,5,13,2.6,20.6,4,Similar,Northeast,CA,Urban,36-50,2023-10,Q4_2023,2023,7.2,0.03,Decreasing
FIA001774,2023-10-30,Sertraline,Zoloft,Antidepressants,10462-606-23,Commercial Plan Beta,PLAN_8897,2023,Tier 3,Tier 3,2022-11-03,361,No Change,Prior Authorization,Yes,No,,106,115,-7.1,Decreased,96.03,87.63,8.4,120.79,216.82,22.98,0.446,8,0.037,0.287,0.792,0.669,0,9,20,10,4.8,26.2,7,Similar,Northeast,GA,Urban,66-75,2023-10,Q4_2023,2023,2.5,0.308,Increasing
FIA000930,2023-11-06,Sertraline,Zoloft,Antidepressants,11570-214-63,Medicare Part D Plan B,PLAN_8320,2023,Tier 2,Tier 1,2023-02-06,273,Worsened,None,No,No,,493,462,6.9,Increased,45.28,15.47,29.81,31.32,76.6,37.76,0.0,0,0.022,0.122,0.414,0.719,9,5,18,5,2.7,25.2,8,Similar,Southeast,NC,Urban,36-50,2023-11,Q4_2023,2023,4.8,0.909,Decreasing
